DATE,STATION,LATITUDE,LONGITUDE,ELEVATION,TEMP,DEWP,SLP,STP,WDSP,MXSPD,MAX,MIN,PRCP,FRSHTT,RANGE,location,country
2001-06-02,71892100000.0,49.193889,-123.184444,4.26,51.9,43.7,1012.1,11.7,9.1,14.0,58.6,44.8,0.31,10010.0,13.800000000000004,VANCOUVER INTERNATIONAL,CA
2001-06-03,71892100000.0,49.193889,-123.184444,4.26,52.6,46.0,1015.8,14.9,5.4,8.0,58.3,48.2,0.49,10000.0,10.099999999999994,VANCOUVER INTERNATIONAL,CA
2001-06-04,71892100000.0,49.193889,-123.184444,4.26,54.1,45.1,1016.0,15.8,5.8,8.9,62.6,44.8,0.0,0.0,17.800000000000004,VANCOUVER INTERNATIONAL,CA
2001-06-05,71892100000.0,49.193889,-123.184444,4.26,55.8,46.2,1012.7,12.1,7.2,12.0,63.0,44.6,0.0,10000.0,18.4,VANCOUVER INTERNATIONAL,CA
2001-06-06,71892100000.0,49.193889,-123.184444,4.26,55.8,49.1,1019.8,19.6,6.1,8.0,60.8,51.8,0.03,10000.0,9.0,VANCOUVER INTERNATIONAL,CA
2001-06-07,71892100000.0,49.193889,-123.184444,4.26,57.7,49.3,1022.9,22.3,4.3,8.9,66.2,51.8,0.02,10000.0,14.400000000000006,VANCOUVER INTERNATIONAL,CA
2001-06-08,71892100000.0,49.193889,-123.184444,4.26,61.0,49.1,1016.4,15.9,5.1,13.0,69.8,53.2,0.0,10000.0,16.599999999999994,VANCOUVER INTERNATIONAL,CA
2001-06-09,71892100000.0,49.193889,-123.184444,4.26,59.4,49.2,1014.4,13.9,9.1,16.9,70.3,50.5,0.45,10000.0,19.8,VANCOUVER INTERNATIONAL,CA
2001-06-10,71892100000.0,49.193889,-123.184444,4.26,53.0,45.6,1017.6,17.0,8.2,13.0,63.1,49.3,0.06,10000.0,13.800000000000004,VANCOUVER INTERNATIONAL,CA
2001-06-11,71892100000.0,49.193889,-123.184444,4.26,52.4,47.6,1014.3,13.8,6.7,11.1,57.7,47.1,0.2,10000.0,10.6,VANCOUVER INTERNATIONAL,CA
2001-06-12,71892100000.0,49.193889,-123.184444,4.26,51.9,46.5,1015.2,14.6,7.3,11.1,60.8,48.2,0.11,10000.0,12.599999999999994,VANCOUVER INTERNATIONAL,CA
2001-06-13,71892100000.0,49.193889,-123.184444,4.26,55.6,46.8,1021.7,21.2,8.6,11.1,66.7,47.7,0.0,0.0,19.0,VANCOUVER INTERNATIONAL,CA
2001-06-14,71892100000.0,49.193889,-123.184444,4.26,58.1,47.7,1018.7,18.2,6.4,9.9,66.2,51.8,0.0,0.0,14.400000000000006,VANCOUVER INTERNATIONAL,CA
2001-06-15,71892100000.0,49.193889,-123.184444,4.26,57.8,48.3,1021.6,21.0,6.5,9.9,66.2,51.8,0.02,0.0,14.400000000000006,VANCOUVER INTERNATIONAL,CA
2001-06-16,71892100000.0,49.193889,-123.184444,4.26,57.4,47.9,1022.9,22.4,6.0,9.9,64.6,50.0,0.0,10000.0,14.599999999999994,VANCOUVER INTERNATIONAL,CA
2001-06-17,71892100000.0,49.193889,-123.184444,4.26,57.3,48.0,1023.9,23.4,5.7,9.9,65.1,48.7,0.0,0.0,16.39999999999999,VANCOUVER INTERNATIONAL,CA
2001-06-18,71892100000.0,49.193889,-123.184444,4.26,58.6,49.4,1025.6,25.1,7.1,8.9,66.2,50.9,0.0,0.0,15.300000000000004,VANCOUVER INTERNATIONAL,CA
2001-06-19,71892100000.0,49.193889,-123.184444,4.26,61.7,50.8,1023.6,23.0,4.4,7.0,69.8,53.6,0.0,0.0,16.199999999999996,VANCOUVER INTERNATIONAL,CA
2001-06-20,71892100000.0,49.193889,-123.184444,4.26,65.3,52.6,1021.4,20.9,5.2,8.9,73.4,56.1,0.0,0.0,17.300000000000004,VANCOUVER INTERNATIONAL,CA
2001-06-21,71892100000.0,49.193889,-123.184444,4.26,65.3,56.5,1021.5,21.0,5.5,9.9,76.1,55.2,0.0,0.0,20.89999999999999,VANCOUVER INTERNATIONAL,CA
2001-06-22,71892100000.0,49.193889,-123.184444,4.26,64.0,52.6,1019.5,19.0,8.5,18.1,77.7,57.4,0.0,0.0,20.300000000000004,VANCOUVER INTERNATIONAL,CA
2001-06-23,71892100000.0,49.193889,-123.184444,4.26,58.4,46.9,1016.6,16.0,9.4,12.0,68.5,51.1,0.0,0.0,17.4,VANCOUVER INTERNATIONAL,CA
2001-06-24,71892100000.0,49.193889,-123.184444,4.26,59.3,47.3,1014.4,13.9,7.7,9.9,66.2,53.6,0.02,10000.0,12.6,VANCOUVER INTERNATIONAL,CA
2001-06-25,71892100000.0,49.193889,-123.184444,4.26,58.4,47.8,1018.4,17.8,8.0,11.1,65.8,53.1,0.0,0.0,12.699999999999996,VANCOUVER INTERNATIONAL,CA
2001-06-26,71892100000.0,49.193889,-123.184444,4.26,60.3,49.3,1013.1,12.6,6.5,13.0,65.1,53.2,0.0,0.0,11.899999999999991,VANCOUVER INTERNATIONAL,CA
2001-06-27,71892100000.0,49.193889,-123.184444,4.26,63.4,56.4,1008.7,8.2,6.8,18.1,68.7,53.8,0.31,10000.0,14.900000000000006,VANCOUVER INTERNATIONAL,CA
2001-06-28,71892100000.0,49.193889,-123.184444,4.26,62.0,52.6,1018.5,17.9,9.1,16.9,66.7,57.2,0.37,10000.0,9.5,VANCOUVER INTERNATIONAL,CA
2001-06-29,71892100000.0,49.193889,-123.184444,4.26,60.0,48.4,1023.9,23.4,5.5,8.9,68.0,51.8,0.0,0.0,16.200000000000003,VANCOUVER INTERNATIONAL,CA
2001-06-30,71892100000.0,49.193889,-123.184444,4.26,61.8,49.8,1019.4,18.9,4.0,8.0,69.8,53.6,0.0,0.0,16.199999999999996,VANCOUVER INTERNATIONAL,CA
2001-07-01,71892100000.0,49.193889,-123.184444,4.26,62.5,49.0,1020.0,19.2,9.0,13.0,71.6,52.9,0.0,0.0,18.7,VANCOUVER INTERNATIONAL,CA
2001-07-02,71892100000.0,49.193889,-123.184444,4.26,62.4,50.1,1021.9,21.5,4.1,7.0,71.6,54.0,0.0,0.0,17.599999999999994,VANCOUVER INTERNATIONAL,CA
2001-07-03,71892100000.0,49.193889,-123.184444,4.26,67.1,53.4,1019.6,19.3,4.3,8.0,75.2,57.9,0.0,0.0,17.300000000000004,VANCOUVER INTERNATIONAL,CA
2001-07-04,71892100000.0,49.193889,-123.184444,4.26,67.0,56.3,1016.3,15.8,5.6,8.9,76.6,56.8,0.0,0.0,19.8,VANCOUVER INTERNATIONAL,CA
2001-07-05,71892100000.0,49.193889,-123.184444,4.26,61.8,50.5,1018.7,17.7,6.9,11.1,75.6,52.3,0.0,0.0,23.3,VANCOUVER INTERNATIONAL,CA
2001-07-06,71892100000.0,49.193889,-123.184444,4.26,62.3,49.9,1019.0,18.6,6.3,11.1,69.8,53.4,0.0,0.0,16.4,VANCOUVER INTERNATIONAL,CA
2001-07-07,71892100000.0,49.193889,-123.184444,4.26,61.8,48.7,1018.4,17.9,7.6,12.0,70.7,53.1,0.0,0.0,17.6,VANCOUVER INTERNATIONAL,CA
2001-07-08,71892100000.0,49.193889,-123.184444,4.26,65.1,55.9,1020.4,19.8,5.3,8.0,73.4,59.0,0.0,0.0,14.400000000000006,VANCOUVER INTERNATIONAL,CA
2001-07-09,71892100000.0,49.193889,-123.184444,4.26,67.1,55.9,1019.4,19.1,4.5,7.0,75.2,57.9,0.0,0.0,17.300000000000004,VANCOUVER INTERNATIONAL,CA
2001-07-10,71892100000.0,49.193889,-123.184444,4.26,67.1,56.2,1015.1,14.7,5.7,8.9,77.0,57.2,0.0,0.0,19.8,VANCOUVER INTERNATIONAL,CA
2001-07-11,71892100000.0,49.193889,-123.184444,4.26,65.8,53.7,1015.1,14.3,9.3,14.0,80.4,56.1,0.0,0.0,24.300000000000004,VANCOUVER INTERNATIONAL,CA
2001-07-12,71892100000.0,49.193889,-123.184444,4.26,64.8,55.1,1017.5,16.9,5.0,8.0,71.6,54.9,0.0,0.0,16.699999999999996,VANCOUVER INTERNATIONAL,CA
2001-07-13,71892100000.0,49.193889,-123.184444,4.26,63.1,52.3,1020.2,19.7,8.3,12.0,71.4,54.3,0.0,0.0,17.10000000000001,VANCOUVER INTERNATIONAL,CA
2001-07-14,71892100000.0,49.193889,-123.184444,4.26,60.6,52.1,1019.5,19.2,8.5,12.0,68.0,53.6,0.0,0.0,14.4,VANCOUVER INTERNATIONAL,CA
2001-07-15,71892100000.0,49.193889,-123.184444,4.26,59.0,53.9,1012.9,12.6,7.3,12.0,68.0,53.6,0.22,10000.0,14.4,VANCOUVER INTERNATIONAL,CA
2001-07-16,71892100000.0,49.193889,-123.184444,4.26,57.8,53.5,1011.4,10.9,5.2,9.9,64.4,54.7,0.44,10000.0,9.700000000000005,VANCOUVER INTERNATIONAL,CA
2001-07-17,71892100000.0,49.193889,-123.184444,4.26,60.6,51.6,1014.2,13.5,8.4,12.0,68.0,55.2,0.0,0.0,12.799999999999995,VANCOUVER INTERNATIONAL,CA
2001-07-18,71892100000.0,49.193889,-123.184444,4.26,60.9,51.2,1017.3,16.7,8.4,12.0,71.4,53.6,0.0,0.0,17.800000000000004,VANCOUVER INTERNATIONAL,CA
2001-07-19,71892100000.0,49.193889,-123.184444,4.26,61.6,54.1,1017.0,16.6,4.5,7.0,67.3,56.5,0.03,10000.0,10.799999999999995,VANCOUVER INTERNATIONAL,CA
2001-07-20,71892100000.0,49.193889,-123.184444,4.26,62.8,56.7,1014.5,14.0,5.5,8.9,69.8,55.2,0.01,0.0,14.599999999999994,VANCOUVER INTERNATIONAL,CA
2001-07-21,71892100000.0,49.193889,-123.184444,4.26,62.3,54.3,1015.1,14.3,9.3,14.0,71.4,54.5,0.0,0.0,16.900000000000006,VANCOUVER INTERNATIONAL,CA
2001-07-22,71892100000.0,49.193889,-123.184444,4.26,62.6,55.3,1019.0,18.4,7.8,13.0,71.6,59.0,0.0,0.0,12.599999999999994,VANCOUVER INTERNATIONAL,CA
2001-07-23,71892100000.0,49.193889,-123.184444,4.26,64.4,56.7,1019.3,18.8,5.3,9.9,75.2,58.6,0.0,0.0,16.6,VANCOUVER INTERNATIONAL,CA
2001-07-24,71892100000.0,49.193889,-123.184444,4.26,66.6,56.9,1016.8,16.3,13.2,20.0,76.1,57.4,0.03,10000.0,18.7,VANCOUVER INTERNATIONAL,CA
2001-07-25,71892100000.0,49.193889,-123.184444,4.26,64.4,54.7,1018.6,18.2,9.6,15.9,72.1,57.6,0.0,0.0,14.499999999999991,VANCOUVER INTERNATIONAL,CA
2001-07-26,71892100000.0,49.193889,-123.184444,4.26,63.4,55.6,1017.5,17.0,5.1,9.9,75.4,53.6,0.0,0.0,21.800000000000004,VANCOUVER INTERNATIONAL,CA
2001-07-27,71892100000.0,49.193889,-123.184444,4.26,62.0,54.3,1017.7,17.2,9.2,15.0,70.0,53.6,0.0,10000.0,16.4,VANCOUVER INTERNATIONAL,CA
2001-07-28,71892100000.0,49.193889,-123.184444,4.26,58.6,55.3,1016.1,15.6,8.4,15.9,67.8,54.3,0.69,10000.0,13.5,VANCOUVER INTERNATIONAL,CA
2001-07-29,71892100000.0,49.193889,-123.184444,4.26,60.3,51.2,1018.5,18.0,8.2,14.0,66.2,53.6,0.03,0.0,12.6,VANCOUVER INTERNATIONAL,CA
2001-07-30,71892100000.0,49.193889,-123.184444,4.26,60.6,53.2,1016.0,15.6,6.5,11.1,66.7,51.4,0.0,0.0,15.300000000000004,VANCOUVER INTERNATIONAL,CA
2001-07-31,71892100000.0,49.193889,-123.184444,4.26,61.9,52.5,1017.4,16.7,7.6,13.0,68.0,55.2,0.0,0.0,12.799999999999995,VANCOUVER INTERNATIONAL,CA
2001-08-01,71892100000.0,49.193889,-123.184444,4.26,61.1,51.3,1017.4,17.0,7.3,12.0,68.4,54.5,0.0,10000.0,13.900000000000006,VANCOUVER INTERNATIONAL,CA
2001-08-02,71892100000.0,49.193889,-123.184444,4.26,61.8,56.1,1016.5,16.0,6.6,9.9,66.6,54.5,0.05,10000.0,12.099999999999994,VANCOUVER INTERNATIONAL,CA
2001-08-03,71892100000.0,49.193889,-123.184444,4.26,62.4,59.0,1013.1,12.7,8.1,15.0,68.0,60.3,0.56,10000.0,7.700000000000003,VANCOUVER INTERNATIONAL,CA
2001-08-04,71892100000.0,49.193889,-123.184444,4.26,61.2,56.9,1012.5,12.0,6.7,12.0,68.5,57.2,0.28,10000.0,11.299999999999995,VANCOUVER INTERNATIONAL,CA
2001-08-05,71892100000.0,49.193889,-123.184444,4.26,62.4,54.5,1016.0,15.5,5.7,11.1,69.1,56.1,0.02,10000.0,12.999999999999991,VANCOUVER INTERNATIONAL,CA
2001-08-06,71892100000.0,49.193889,-123.184444,4.26,63.1,59.2,1020.3,19.6,6.7,8.9,69.8,60.3,0.28,10000.0,9.5,VANCOUVER INTERNATIONAL,CA
2001-08-07,71892100000.0,49.193889,-123.184444,4.26,64.2,57.9,1023.8,23.2,7.7,13.0,71.6,57.6,0.0,0.0,13.999999999999991,VANCOUVER INTERNATIONAL,CA
2001-08-08,71892100000.0,49.193889,-123.184444,4.26,64.0,57.4,1022.3,21.9,11.1,18.1,71.6,59.0,0.0,0.0,12.599999999999994,VANCOUVER INTERNATIONAL,CA
2001-08-09,71892100000.0,49.193889,-123.184444,4.26,66.2,58.4,1016.9,16.6,11.1,15.0,75.2,60.4,0.0,0.0,14.800000000000004,VANCOUVER INTERNATIONAL,CA
2001-08-10,71892100000.0,49.193889,-123.184444,4.26,68.1,57.6,1014.9,14.3,4.7,12.0,76.3,57.2,0.0,0.0,19.099999999999994,VANCOUVER INTERNATIONAL,CA
2001-08-11,71892100000.0,49.193889,-123.184444,4.26,68.6,59.6,1015.8,15.0,4.3,7.0,77.2,57.2,0.0,0.0,20.0,VANCOUVER INTERNATIONAL,CA
2001-08-12,71892100000.0,49.193889,-123.184444,4.26,67.0,59.9,1015.0,14.3,3.9,7.0,73.8,58.5,0.0,0.0,15.299999999999995,VANCOUVER INTERNATIONAL,CA
2001-08-13,71892100000.0,49.193889,-123.184444,4.26,67.9,59.6,1017.0,16.3,4.9,9.9,75.2,60.8,0.0,0.0,14.400000000000006,VANCOUVER INTERNATIONAL,CA
2001-08-14,71892100000.0,49.193889,-123.184444,4.26,65.2,58.7,1018.9,18.5,5.0,8.9,75.7,56.8,0.0,0.0,18.90000000000001,VANCOUVER INTERNATIONAL,CA
2001-08-15,71892100000.0,49.193889,-123.184444,4.26,65.7,58.9,1016.6,16.2,5.3,8.9,72.0,56.8,0.0,0.0,15.200000000000005,VANCOUVER INTERNATIONAL,CA
2001-08-16,71892100000.0,49.193889,-123.184444,4.26,63.7,57.1,1017.2,16.7,8.4,15.0,73.0,56.8,0.0,0.0,16.200000000000003,VANCOUVER INTERNATIONAL,CA
2001-08-17,71892100000.0,49.193889,-123.184444,4.26,60.0,53.4,1020.3,19.7,10.2,14.0,68.2,56.3,0.0,0.0,11.900000000000006,VANCOUVER INTERNATIONAL,CA
2001-08-18,71892100000.0,49.193889,-123.184444,4.26,62.0,53.1,1020.7,20.1,5.7,8.9,69.8,53.6,0.0,0.0,16.199999999999996,VANCOUVER INTERNATIONAL,CA
2001-08-19,71892100000.0,49.193889,-123.184444,4.26,61.8,53.2,1021.7,21.3,5.7,8.9,71.1,51.8,0.0,0.0,19.3,VANCOUVER INTERNATIONAL,CA
2001-08-20,71892100000.0,49.193889,-123.184444,4.26,61.4,52.2,1016.2,15.9,5.9,12.0,70.5,52.3,0.0,0.0,18.200000000000003,VANCOUVER INTERNATIONAL,CA
2001-08-21,71892100000.0,49.193889,-123.184444,4.26,60.5,53.9,1011.2,10.9,10.3,18.1,70.5,52.3,0.52,10000.0,18.200000000000003,VANCOUVER INTERNATIONAL,CA
2001-08-22,71892100000.0,49.193889,-123.184444,4.26,60.8,58.7,1008.2,7.6,9.4,19.0,62.6,57.0,0.98,10000.0,5.600000000000001,VANCOUVER INTERNATIONAL,CA
2001-08-23,71892100000.0,49.193889,-123.184444,4.26,58.3,55.4,1011.6,10.8,8.6,13.0,61.3,55.4,0.8,10000.0,5.899999999999999,VANCOUVER INTERNATIONAL,CA
2001-08-24,71892100000.0,49.193889,-123.184444,4.26,59.8,54.5,1019.0,18.0,6.8,8.9,69.8,55.4,0.1,10000.0,14.4,VANCOUVER INTERNATIONAL,CA
2001-08-25,71892100000.0,49.193889,-123.184444,4.26,61.6,52.6,1020.0,19.7,4.3,9.9,70.3,54.3,0.0,0.0,16.0,VANCOUVER INTERNATIONAL,CA
2001-08-26,71892100000.0,49.193889,-123.184444,4.26,62.1,56.9,1016.5,16.1,7.0,12.0,71.6,53.2,0.0,0.0,18.39999999999999,VANCOUVER INTERNATIONAL,CA
2001-08-27,71892100000.0,49.193889,-123.184444,4.26,63.6,54.8,1018.6,18.0,7.4,13.0,72.9,53.2,0.0,0.0,19.700000000000003,VANCOUVER INTERNATIONAL,CA
2001-08-28,71892100000.0,49.193889,-123.184444,4.26,63.8,59.7,1019.0,18.6,7.2,12.0,73.4,53.4,0.11,10000.0,20.000000000000007,VANCOUVER INTERNATIONAL,CA
2001-08-29,71892100000.0,49.193889,-123.184444,4.26,62.7,59.4,1014.9,14.6,5.4,9.9,68.7,54.9,0.0,100000.0,13.800000000000004,VANCOUVER INTERNATIONAL,CA
2001-08-30,71892100000.0,49.193889,-123.184444,4.26,63.8,58.3,1010.7,10.3,5.5,12.0,73.4,57.2,0.0,0.0,16.200000000000003,VANCOUVER INTERNATIONAL,CA
2001-08-31,71892100000.0,49.193889,-123.184444,4.26,65.7,55.5,1011.8,11.2,8.1,12.0,75.6,56.3,0.06,10000.0,19.3,VANCOUVER INTERNATIONAL,CA
2001-09-01,71892100000.0,49.193889,-123.184444,4.26,62.8,54.7,1010.7,10.2,7.1,13.0,71.2,58.1,0.37,10000.0,13.1,VANCOUVER INTERNATIONAL,CA
2001-09-02,71892100000.0,49.193889,-123.184444,4.26,60.8,50.3,1014.5,14.1,6.3,8.9,69.3,52.3,0.0,0.0,17.0,VANCOUVER INTERNATIONAL,CA
2001-09-03,71892100000.0,49.193889,-123.184444,4.26,62.0,52.4,1013.5,12.6,5.8,8.9,68.0,52.3,0.09,10000.0,15.700000000000005,VANCOUVER INTERNATIONAL,CA
2001-09-04,71892100000.0,49.193889,-123.184444,4.26,60.3,50.7,1016.8,16.3,3.9,8.0,66.4,55.4,0.0,0.0,11.000000000000009,VANCOUVER INTERNATIONAL,CA
2001-09-05,71892100000.0,49.193889,-123.184444,4.26,58.7,49.9,1018.2,17.6,6.2,14.0,67.8,52.7,0.0,0.0,15.099999999999994,VANCOUVER INTERNATIONAL,CA
2001-09-06,71892100000.0,49.193889,-123.184444,4.26,57.3,50.1,1022.4,21.8,6.6,8.9,64.0,51.8,0.0,0.0,12.200000000000005,VANCOUVER INTERNATIONAL,CA
2001-09-07,71892100000.0,49.193889,-123.184444,4.26,58.2,51.6,1024.4,23.8,6.3,15.0,64.4,53.2,0.0,0.0,11.200000000000005,VANCOUVER INTERNATIONAL,CA
2001-09-08,71892100000.0,49.193889,-123.184444,4.26,58.1,52.5,1023.1,22.9,5.7,11.1,64.9,49.8,0.0,0.0,15.100000000000009,VANCOUVER INTERNATIONAL,CA
2001-09-09,71892100000.0,49.193889,-123.184444,4.26,58.4,52.7,1016.2,15.8,9.8,18.1,65.1,49.8,0.0,0.0,15.299999999999995,VANCOUVER INTERNATIONAL,CA
2001-09-10,71892100000.0,49.193889,-123.184444,4.26,58.4,52.1,1014.1,13.5,8.9,15.0,64.4,51.8,0.0,0.0,12.600000000000009,VANCOUVER INTERNATIONAL,CA
2001-09-11,71892100000.0,49.193889,-123.184444,4.26,59.0,53.9,1017.0,16.5,4.6,9.9,66.2,53.2,0.0,100000.0,13.0,VANCOUVER INTERNATIONAL,CA
2001-09-12,71892100000.0,49.193889,-123.184444,4.26,61.1,56.1,1015.0,14.6,5.3,9.9,68.0,55.4,0.0,0.0,12.6,VANCOUVER INTERNATIONAL,CA
2001-09-13,71892100000.0,49.193889,-123.184444,4.26,61.5,56.9,1014.9,14.3,10.4,16.9,69.3,54.0,0.0,0.0,15.299999999999995,VANCOUVER INTERNATIONAL,CA
2001-09-14,71892100000.0,49.193889,-123.184444,4.26,61.3,55.7,1016.8,16.1,4.1,9.9,68.0,51.8,0.0,0.0,16.200000000000003,VANCOUVER INTERNATIONAL,CA
2001-09-15,71892100000.0,49.193889,-123.184444,4.26,61.4,57.1,1015.4,15.0,3.6,7.0,68.9,51.8,0.0,0.0,17.10000000000001,VANCOUVER INTERNATIONAL,CA
2001-09-16,71892100000.0,49.193889,-123.184444,4.26,57.3,53.7,1015.2,14.6,4.1,8.0,67.1,51.8,0.0,100000.0,15.299999999999995,VANCOUVER INTERNATIONAL,CA
2001-09-17,71892100000.0,49.193889,-123.184444,4.26,55.9,51.4,1018.5,17.8,6.3,9.9,60.3,51.8,0.0,110000.0,8.5,VANCOUVER INTERNATIONAL,CA
2001-09-18,71892100000.0,49.193889,-123.184444,4.26,57.3,51.9,1018.9,18.5,5.9,12.0,62.6,55.4,0.0,0.0,7.200000000000003,VANCOUVER INTERNATIONAL,CA
2001-09-19,71892100000.0,49.193889,-123.184444,4.26,58.2,51.8,1018.9,18.2,7.8,13.0,64.4,53.6,0.06,10000.0,10.800000000000004,VANCOUVER INTERNATIONAL,CA
2001-09-20,71892100000.0,49.193889,-123.184444,4.26,57.7,50.2,1018.6,18.4,3.2,6.0,63.9,52.2,0.01,10000.0,11.699999999999996,VANCOUVER INTERNATIONAL,CA
2001-09-21,71892100000.0,49.193889,-123.184444,4.26,56.7,52.3,1017.2,16.6,5.6,8.9,62.8,53.2,0.39,10000.0,9.599999999999994,VANCOUVER INTERNATIONAL,CA
2001-09-22,71892100000.0,49.193889,-123.184444,4.26,59.4,56.4,1018.2,18.0,4.6,7.0,66.2,56.7,0.01,10000.0,9.5,VANCOUVER INTERNATIONAL,CA
2001-09-23,71892100000.0,49.193889,-123.184444,4.26,60.3,56.6,1012.7,12.4,5.2,8.9,66.6,52.0,0.0,0.0,14.599999999999994,VANCOUVER INTERNATIONAL,CA
2001-09-24,71892100000.0,49.193889,-123.184444,4.26,60.0,56.6,1011.4,10.9,6.3,12.0,68.0,53.6,0.0,100000.0,14.4,VANCOUVER INTERNATIONAL,CA
2001-09-25,71892100000.0,49.193889,-123.184444,4.26,59.2,55.2,1010.6,10.2,5.8,9.9,69.6,52.7,0.0,100000.0,16.89999999999999,VANCOUVER INTERNATIONAL,CA
2001-09-26,71892100000.0,49.193889,-123.184444,4.26,57.4,55.0,1009.6,9.0,8.7,18.1,62.1,54.7,0.28,10000.0,7.399999999999999,VANCOUVER INTERNATIONAL,CA
2001-09-27,71892100000.0,49.193889,-123.184444,4.26,52.7,47.5,1017.8,17.2,6.6,15.9,61.0,45.7,0.34,0.0,15.299999999999995,VANCOUVER INTERNATIONAL,CA
2001-09-28,71892100000.0,49.193889,-123.184444,4.26,52.5,46.3,1016.3,15.6,6.3,11.1,59.0,46.8,0.0,10000.0,12.200000000000005,VANCOUVER INTERNATIONAL,CA
2001-09-29,71892100000.0,49.193889,-123.184444,4.26,56.6,50.2,1018.9,18.3,7.1,9.9,64.4,53.2,0.07,10000.0,11.200000000000005,VANCOUVER INTERNATIONAL,CA
2001-09-30,71892100000.0,49.193889,-123.184444,4.26,56.5,53.4,1022.3,21.9,11.7,20.0,64.2,50.0,0.01,10000.0,14.200000000000005,VANCOUVER INTERNATIONAL,CA
2001-10-01,71892100000.0,49.193889,-123.184444,4.26,56.3,51.8,1017.4,17.0,14.4,18.1,60.4,50.0,0.0,0.0,10.4,VANCOUVER INTERNATIONAL,CA
2001-10-02,71892100000.0,49.193889,-123.184444,4.26,54.3,49.4,1020.6,19.9,9.2,14.0,60.1,47.7,0.0,0.0,12.4,VANCOUVER INTERNATIONAL,CA
2001-10-03,71892100000.0,49.193889,-123.184444,4.26,53.9,49.7,1022.9,22.5,13.6,20.0,59.0,47.7,0.0,0.0,11.299999999999995,VANCOUVER INTERNATIONAL,CA
2001-10-04,71892100000.0,49.193889,-123.184444,4.26,54.8,49.0,1021.3,20.9,9.6,19.0,65.1,46.8,0.0,0.0,18.3,VANCOUVER INTERNATIONAL,CA
2001-10-05,71892100000.0,49.193889,-123.184444,4.26,52.0,43.8,1017.1,16.9,4.2,8.0,70.2,39.9,0.0,0.0,30.300000000000004,VANCOUVER INTERNATIONAL,CA
2001-10-06,71892100000.0,49.193889,-123.184444,4.26,52.8,46.0,1015.3,14.5,8.0,18.1,61.3,39.9,0.0,0.0,21.4,VANCOUVER INTERNATIONAL,CA
2001-10-07,71892100000.0,49.193889,-123.184444,4.26,52.4,46.6,1017.6,17.1,7.8,12.0,60.4,44.2,0.0,10000.0,16.199999999999996,VANCOUVER INTERNATIONAL,CA
2001-10-08,71892100000.0,49.193889,-123.184444,4.26,52.2,47.3,1016.7,16.2,6.3,13.0,57.2,48.2,0.1,10000.0,9.0,VANCOUVER INTERNATIONAL,CA
2001-10-09,71892100000.0,49.193889,-123.184444,4.26,52.1,46.2,1023.3,22.6,5.8,15.0,58.6,46.8,0.02,10000.0,11.800000000000004,VANCOUVER INTERNATIONAL,CA
2001-10-10,71892100000.0,49.193889,-123.184444,4.26,49.2,45.1,1017.4,17.6,9.3,18.1,55.4,46.4,0.38,10000.0,9.0,VANCOUVER INTERNATIONAL,CA
2001-10-11,71892100000.0,49.193889,-123.184444,4.26,50.9,46.7,1014.9,13.7,12.3,19.0,55.4,48.2,0.31,0.0,7.199999999999996,VANCOUVER INTERNATIONAL,CA
2001-10-12,71892100000.0,49.193889,-123.184444,4.26,50.1,45.7,1020.4,20.3,7.9,13.0,55.6,45.9,0.62,10000.0,9.700000000000005,VANCOUVER INTERNATIONAL,CA
2001-10-13,71892100000.0,49.193889,-123.184444,4.26,51.2,46.1,1022.1,21.3,11.3,22.0,55.4,49.3,0.02,10000.0,6.100000000000001,VANCOUVER INTERNATIONAL,CA
2001-10-14,71892100000.0,49.193889,-123.184444,4.26,48.6,46.3,1020.3,19.9,6.6,11.1,53.6,45.9,0.45,10000.0,7.700000000000003,VANCOUVER INTERNATIONAL,CA
2001-10-15,71892100000.0,49.193889,-123.184444,4.26,47.7,44.6,1021.6,21.4,3.3,7.0,54.5,38.1,0.0,0.0,16.4,VANCOUVER INTERNATIONAL,CA
2001-10-16,71892100000.0,49.193889,-123.184444,4.26,52.9,47.7,1013.1,12.5,5.1,9.9,57.2,50.0,0.19,10000.0,7.200000000000003,VANCOUVER INTERNATIONAL,CA
2001-10-17,71892100000.0,49.193889,-123.184444,4.26,50.2,43.4,1023.7,22.7,9.3,18.1,57.9,42.3,0.04,10000.0,15.6,VANCOUVER INTERNATIONAL,CA
2001-10-18,71892100000.0,49.193889,-123.184444,4.26,48.8,45.1,1026.7,26.4,7.9,11.1,53.6,42.3,0.16,10000.0,11.300000000000004,VANCOUVER INTERNATIONAL,CA
2001-10-19,71892100000.0,49.193889,-123.184444,4.26,51.0,49.3,1019.3,19.0,9.4,20.0,57.2,47.7,0.72,110000.0,9.5,VANCOUVER INTERNATIONAL,CA
2001-10-20,71892100000.0,49.193889,-123.184444,4.26,48.8,45.1,1019.9,19.4,8.1,16.9,57.7,41.2,0.0,0.0,16.5,VANCOUVER INTERNATIONAL,CA
2001-10-21,71892100000.0,49.193889,-123.184444,4.26,47.1,45.1,1013.5,13.4,7.9,20.0,53.8,41.2,0.46,10000.0,12.599999999999994,VANCOUVER INTERNATIONAL,CA
2001-10-22,71892100000.0,49.193889,-123.184444,4.26,48.1,46.6,1007.2,7.3,9.3,21.0,53.6,44.6,0.39,10000.0,9.0,VANCOUVER INTERNATIONAL,CA
